I'm so happy that you've come.;mi pilin pona mute tan ni: sina kama.
The person didn't come to know about it.;jan li kama ala sona e ni.
I'm broke. You're loaded.;mi jo ala e mani. sina jo e mani mute.
Disgusting stuff is everywhere.;ale la jaki li lon.
But they're feeling good.;taso ona li pilin pona.
Tom is the greatest.;jan Ton li suli nanpa wan.
I don't want to think about matters of death.;mi wile ala toki insa e ijo moli.
I can see myself in the mirror.;mi ken lukin e mi lon sinpin lukin.
How much fruit did you eat?;sina moku e kili pi mute seme?
How many people have you killed?;sina moli e jan pi mute seme?
Hello! My name is Bashir.;toki! mi jan Pasa.
Buy some fruit.;o esun e kili.
Tom doesn't like soccer.;musi pi sike noka li pona ala tawa jan Ton.
How do you feel today?;sina pilin seme lon tenpo suno ni?
Tom wishes that he could speak French as well as Mary does.;jan Ton li wile ken toki pona lon toki Kanse sama jan Mewi.
We need common sense regulation.;mi ale li wile e pali lawa pi sona pi jan ale.
They'd like to keep that to themself.;ona li wile toki ni ala tawa jan ante.
How did she do what?;nasin seme la ona li pali e seme?
Would I do it again? No, I don't think so.;mi pali sin e ni anu seme? pilin mi la ala.
What knowledge is unnecessary?;sona seme li pana e ala?
Hello Roger! I'm well.;jan Waka o! toki! mi pilin pona.
Do you want me to paint you?;sina wile ala wile e ni: mi kule e sina?
Who's having sex with who?;jan seme li unpa e jan seme?
I'm not a furry!;mi jan soweli ala!
How do you feel today?;tenpo suno ni la sina pilin seme?
Are you reluctant to go there?;sina sona wawa ala e ni anu seme: sina wile ala wile tawa ni?
This apple is old and rotten.;kili ni li sin ala, li jaki.
They'll do that if they can.;ona li ken pali e ni la ona li pali e ni.
My father remains bedridden with illness.;sijelo pi mama mi li awen a ike. tan ni la ona li lon supa.
I changed and enlarged the text.;mi ante e sitelen. mi suli e sitelen.
I changed and enlarged the text.;mi ante e sitelen li suli e ona.
Nobody home?;jan ala li lon tomo anu seme?
I wish I were somebody else.;mi wile e ni: mi jan ante.
Are you certain Tom didn't do that?;sina sona wawa e ni anu seme: jan Ton li pali ala e ni?
Toki Pona has a small amount of words.;toki pona li toki pi nanpa lili.
May God hear you!;sewi o kute e sina!
I fully opened the door.;mi open ale e lupa tomo.
When it's warm the sickness saps my energy, and and it's no better in this wretched cold either.;tenpo seli la ike sijelo wawa li weka e wawa mi. sama la tenpo lete ike ni li pana ala e pona tawa sijelo mi.
Don't feel bad.;o pilin ike ala.
I don't think that I should ask Tom to do that for us.;mi pilin ala e ni: mi o toki e wile ni tawa jan Ton: ona o pali e ni tawa mi.
I'm angry with her.;mi pilin utala e ona.
Where is Tom going now?;jan To li tawa e ma seme?
What do you guys think of us?;sina pilin e seme tan mi?
Prisons are overcrowded.;jan li mute ike lon tomo poki.
Look! The cat's in the kitchen!;o lukin! soweli tomo li lon tomo seli!
She lives alone in a huge apartment in Paris.;ona pi wan taso li awen lon tomo suli lon ma tomo Paki.
That possibility hadn't crossed my mind.;mi lukin ala e ken ni a.
The man is strong.;mije li wawa.
He is a fish dealer.;ona li jan pi esun kala.
May I use the chair here?;mi ken ala ken kepeken e supa monsi lon ni?
If the mushroom is red he doesn’t eat it.;kili li loje la ona li moku ala e ona.
You'll write a letter.;sina sitelen e lipu toki lon tenpo kama.
We're not eating.;mi mute li moku ala.
Tom is a man, and I'm a woman.;jan Ton li mije. mi meli.
Speak with love.;o toki olin.
Shit! Stop!;ike! o pini!
People are things.;jan li ijo.
You're staying strong.;sina awen wawa.
You’re a beastly person!;sina jan akesi!
I'm hard of hearing.;mi kute ike!
Society is sacred.;kulupu li sewi.
The community’s good.;kulupu li pona.
The doctrine is powerful.;nasin li wawa.
The machine's running.;ilo li pali.
Stop moving.;o pini tawa.
I'm alive!;mi lon kin!
The man is big.;mije li suli.
I want to speak.;mi wile toki.
That's revolting.;ni li jaki!
I'm going insane!;mi kama nasa!
You look wretched!;sina ike lukin!
It's getting dark.;pimeja li kama.
You can come by.;sina ken kama.
What is communication?;toki li seme?
I amn't looking.;mi lukin ala.
Don't fight.;o utala ala.
It's nice to chat.;toki li pona.
I'm walking.;mi tawa noka.
We're going to the bottom.;mi tawa noka.
Hey hey hey!;toki, toki, toki!
Listen, you.;sina o kute.
You're handsome!;sina pona lukin a!
Women drive men crazy.;meli li nasa e mije.
I speak Danish.;mi toki lon toki Tansi.
Change your ways.;o ante e nasin sina.
What nonsense are you talking about?;sina toki e nasa seme?
The professors had a spat.;jan sona li toki utala.
This place is your entire world.;ale sina li lon ni.
The hands on the clock’ve stopped.;ilo tenpo li tawa ala.
This man is certifiable.;mije ni li nasa ale.
These guys are well and truly sloshed.;mije ni li nasa ale.
My ladder's banjaxed.;supa noka mi li pakala.
Drink some fresh water!;o moku e telo sin!
I am desirous of a sculpture.;mi wile e kiwen musi.
You can use my phone.;sina ken kepeken ilo toki mi.
It can’t be this small.;ona li ken ala lili ni.
People have to obey their parents.;jan li wile kute e mama.
Tom moves the thing.;jan Ton li tawa e ijo.
The English language is great for trading.;toki Inli li pona lon esun.
Where was this book made?;lipu ni li kama lon seme?
The song is driving me nuts.;kalama musi li nasa e mi.
I find your work abhorrent.;pali sina li jaki tawa mi.
Don't talk with your mouth full.;sina moku, la o toki ala.
Gimme a kiss!;o pana e uta tawa mi!
Everyone's my enemy.;jan ale li jan ike mi.
Could you say that again?;o toki e ni lon tenpo sin!
I'll talk about French.;mi toki e ijo pi toki Kanse.
I've barely seen it.;mi lukin pi lili taso e ijo.
Can I eat some fruit?;mi ken moku e kili anu seme?
There's only one other thing I want.;mi jo e wile sin wan taso.
They stayed with their families.;ona li awen lon kulupu mama ona.
Why is the war everywhere in the world?;tan seme la utala li lon ma ale?
China rapidly developed its strength.;ma Sonko li kama wawa lon tenpo lili.
Where did they get this information from?;ona li kama jo e sona tan seme?
Don't do that again!;o pali ala e ni lon tenpo sin!
I saw a boy with colourful shoes.;mi lukin e mije lili pi len noka kule.
I quite fancy that I’d like to become her husband.;mi pilin e ni: mi wile kama mije ona.
Why am I bleeding?;tan seme la mi pana e telo sijelo loje?
She fell, plunging deep into the flowing water.;ona li tawa anpa, tawa insa pi telo tawa.
It rained yesterday.;tenpo suno pini la telo li kama anpa tan sewi.
Don't be upset that you're ugly. Just remember that you also have no friends.;o pilin utala ala tan ni: sina ike lukin. o awen sona e ni: sin la sina jo ala e jan pona.
"Two apples are baking in an oven. One of them says, ""It sure is hot in here."" The other goes, ""AHHH! A talking apple!""";"kili tu li lon seli. kili wan li toki e ni: ""seli a!"" kili ante li toki e ni: ""kili toki a!"""
"My dog doesn't have a nose. ""How does he smell?"" ""Terrible.""";“soweli mi li jo ala e nena.” “ona li pilin seme e kon?” “jaki.”
Latin is the language of the future!;toki Lasina li toki pi tenpo kama!
In Soviet Russia, river swims you!;ma Elesepese la telo tawa li tawa lon sina a!
In Soviet Russia, sentence writes you!;ma Elesepese la linja nimi li sitelen e sina!
Mosquitoes in Minnesota are as big as storks.;ma Minesota la pipi li suli sama waso.
Farting in an elevator is wrong on so many levels.;jan li pana e kon jaki tan monsi lon tomo pi supa noka tawa, la ni li ike mute.
How could you know that?;nasin seme la sina ken sona e ni?
Why wouldn't you help us?;tan ken seme la sina pana ala e pona tawa mi?
Dinosaurs used to rule the earth.;tenpo pini la akesi suli li lawa e ma.
Keep off my property.;o tawa ala ma mi.
Mary has new clothes.;jan Mali li jo e len sijelo sin.
Cows give us milk and chickens, eggs.;soweli mani li pana e telo mama tawa mi. waso mani li pana e sike mama tawa mi.
A chicken egg consists of a shell, a white and a yolk.;sike mama waso li jo e selo kiwen, e ko telo, e ko jelo.
The chicken laid four eggs.;waso mani li pana e sike mama tu tu.
I owe my success to her assistance.;mi pana e nimi pona tawa ni: ona li pana e pona tawa kama ale mi.
A chicken hatches an egg and a chick emerges.;waso mani li awen lon sewi pi sike mama. waso mani lili li kama tan ona.
I want to talk to my lawyer straight away.;mi wile toki tawa jan toki mi lon tenpo ni a.
This screw is loose.;palisa wawa li awen ala wawa, li ken tawa lili.
Did they have cars?;ona li jo ala jo e tomo tawa?
What's desired and what’s allowed often don’t coincide.;wile en ken li ijo ante tu.
If you listen inside yourself, what do you hear?;sina kute e insa sina, la sina kute e seme?
Family's more important than work to me.;kulupu mama li suli mute tawa mi. pali li suli lili tawa mi.
What's my jacket worth?;len sijelo mi li mani seme?
All birds come from inside an egg.;waso ale li kama tan insa pi sike mama.
I wanna eat. But not here.;mi wile moku. taso mi wile ala moku lon ni.
They really enjoy naptime.;ona li pilin pona lon tenpo pi sitelen lape lili.
She has nothing.;ona li jo e ijo ala.
My cat is white.;soweli tomo mi li walo.
This is a book.;ni li lipu.
Go inside!;o tawa insa!
Thanks, but I don't eat jam.;pona tawa sina. taso mi moku ala e ko kili suwi.
I am not poisoning you.;mi pana ala e jaki tawa sina.
Do you want to buy it or not?;sina wile ala wile kama jo e ijo lon esun?
She messed up her legs.;ona li pakala e noka ona.
Buy me a drink.;o pana e telo nasa tawa mi kepeken mani.
Does she work in a team?;ona li pali lon kulupu anu seme?
I don't smoke or drink.;mi moku ala e telo nasa. sin la mi moku ala e kon pi kasi wawa.
Remember!;o awen sona!
Greetings!;toki!
Read!;o lukin!
Is the machine running?;ilo li pali anu seme?
Mary's always up for a laugh.;tenpo ale la musi li pona tawa jan Mali.
Mary really wants Tom.;jan Mali li wile mute e jan Ton.
Who's feeling the same?;jan seme li pilin sama?
All birds come from eggs.;waso ale li kama tan sike mama.
A plane of tourists set off for America.;tomo tawa kon pi jan tawa li kama tawa ma Mewika.
Come rest beside me. Night is coming to a close, and soon the sun will be returning.;o kama lon supa lape lon poka mi tan ni: tenpo kama poka la tenpo pimeja li pini. suno li kama sewi.
Your socks stink.;kon jaki li kama tan len noka sina.
I don't want to experience dying.;mi wile ala pilin e moli.
Light and darkness are two sides of the same coin.;suno en pimeja li sinpin tu pi ijo sama.
Tom wants everyone to follow the old ways.;jan Ton li wile e ni: jan ali li pali kepeken nasin pi tenpo pini.
We love Dad.;mi olin e mama mije.
I'd like to be as rich as Tom is.;mi wile jo e mani mute sama jan Ton.
None of these eggs are fresh.;sike mama ale ni li sin ala.
Not all of these eggs are fresh.;sike mama waso mute ni pi ale ala li sin.
What's love?;olin li seme?
"Where were you? ""I was at Tom's.""";"sina lon seme? ""mi lon tomo pi jan Ton."""
Attack!;o utala!
Attack me.;o utala e mi.
Attack them.;o utala e ona.
She attacked him.;ona li utala e ona.
Let's attack.;mi mute o utala.
We'll attack.;mi utala.
Someone attacked Tom.;jan li utala e jan Ton.
Tom attacked me.;jan Ton li utala e mi.
They attacked the enemy.;ona li utala e jan ike.
We're under attack.;jan li utala e mi.
We're under attack!;jan li utala e mi!
Layla was the attacker.;jan Lela li jan utala.
My dog attacked Tom.;soweli tomo mi li utala e jan Ton.
We prepared for an attack.;mi kama open tawa utala.
I had a heart attack.;pilin mi li kama pakala.
The enemy attacked the town.;jan ike li utala e ma tomo.
I had an asthma attack.;tenpo lili la mi kama ken ala moku e kon pi pona mute.
The soldiers started their attack.;jan utala li open e utala.
Tom wanted us to attack.;jan Ton li wile e ni: mi utala.
We were attacked by zombies.;jan pi moli pakala li utala e mi.
The enemy attacked from behind.;jan ike li kama tan monsi li utala.
I didn't attack Tom.;mi utala ala e jan Ton.
The player attacked the referee.;jan pi utala musi li utala e jan lukin pi nasin lawa.
Contributors should avoid personal attacks.;jan pi kulupu utala o utala ala e jan sama.
Dan survived a pitbull attack.;pini pi utala pi soweli tomo wawa la jan Tan li awen lon.
Funny!;musi a!
You're funny.;sina musi.
How funny!;ni li musi a!
They are funny.;ona li musi.
That's funny.;ni li musi.
People are funny.;jan li musi.
Tom's funny.;jan Ton li musi.
That's funny!;ni li musi a!
Tom is funny.;jan Ton li musi.
Tom smelled funny.;jan Ton li pana e kon nasa.
Tom talks funny.;jan Ton li toki musi.
Was Tom funny?;jan Ton li musi ala musi?
I feel funny.;mi pilin nasa lili.
It was funny.;ona li musi.
Nothing was funny.;ijo ala li musi.
That was funny.;ni li musi.
Was it funny?;ona li musi anu seme?
You sound funny.;toki sina li musi tawa kute.
Are you funny?;sina musi ala musi?
This is funny.;ni li musi.
Funny, isn't it?;ni li musi anu seme?
Tom is really funny.;jan Ton li musi a.
That's so funny.;ni li musi mute.
That isn't funny.;ni li musi ala.
Drive.;o lawa e tomo tawa.
Drive!;o tawa!
Drive slowly.;o tawa pi wawa lili lon tomo tawa.
Drive safely.;o lawa pona e tomo tawa.
Tom drives.;jan Ton li lawa e tomo tawa.
Drive faster.;o tawa wawa.
You drive.;sina o lawa e tomo tawa.
I drive.;mi lawa e tomo tawa.
Airplanes are expensive.;tomo tawa kon li mani mute.
Look! An airplane!;o lukin e tomo tawa kon!
The airplane climbed sharply.;tomo tawa kon li tawa wawa tawa sewi.
We have three airplanes.;mi jo a tomo tawa kon tu wan.
We had three airplanes.;mi jo e tomo tawa kon tu wan.
Are airplane tickets expensive?;tawa pi tomo tawa kon li mani mute anu seme?
Airplanes land at airports.;tomo tawa kon li kama anpa lon ma pi tomo tawa kon.
That is my airplane.;ni li tomo tawa kon mi.
Delicious!;moku ni li pona a!
It smells delicious.;kon pi moku ni li pona mute.
Bananas are delicious.;kili palisa jelo li pona mute tawa uta.
Everything was delicious!;ale li pona mute tawa uta.
The rice is delicious.;pan li pona moku mute.
The apples are delicious.;kili li pona tawa uta.
The cookies were delicious.;pan suwi lili li pona mute.
Please do that.;o pali e ni.
Everybody does that.;jan ale li pali e ni.
Tom did that.;jan Ton li pali e ni.
Stop doing that.;o awen ala pali e ni.
We did that.;mi pali e ni.
Does that help?;ni li pona ala pona?
Does that hurt?;ni li pana e pilin ike anu seme?
Does that count?;ni li pona ala pona?
Does that matter?;ni li pona ala pona?
I did that.;mi pali e ni.
Who does that?;jan seme li pali e ni?
You did that.;sina pali e ni.
Everybody did that.;jan ale li pali e ni.
Tom does that.;jan Ton li pali e ni.
Do that tomorrow.;tenpo suno kama la o pali e ni.
Do that, OK?;o pali.
Never do that.;tenpo ala la o pali e ni.
Do that now.;o pali e ni lon tenpo ni.
I do that.;mi pali e ni.
Nobody did that.;jan ala li pali e ni.
Do that later.;o pali e ni lon tenpo kama.
Do that again.;o pali e ni lon tenpo sin.
Keep doing that.;o awen pali e ni.
Can you do that?;sina ken pali e ni anu seme?
Anyone can do that.;jan ale li ken pali e ni.
Anybody can do that.;jan ale li ken pali e ni.
Does that include everything?;ni li jo e ale anu seme?
Please do that again.;o pali e ni lon tenpo sin.
Does that suit you?;ni li pona ala pona tawa sina?
Does that clock work?;ilo tenpo ni li pali ala pali?
How does that feel?;ni li pana e pilin seme tawa sina?
Did Tom do that?;jan Ton li pali e ni anu seme?
Did I do that?;mi pali e ni anu seme?
I already did that.;mi pali e ona lon tenpo pini.
I did that already.;mi pali e ona lon tenpo pini.
Let's do that.;mi o pali e ni.
Anyone could do that.;jan ale li ken pali e ni.
Tom will do that.;jan Ton li pali e ni.
We'll do that.;mi pali e ni.
We've done that.;mi pali e ona lon tenpo pini.
I'll do that.;mi pali e ni.
You've done that.;sina pali e ni.
Let Tom do that.;o pana e pali ni tawa jan Ton.
I always do that.;tenpo ale la mi pali e ni.
I could do that.;mi ken pali e ni.
I did that once.;tenpo pini wan la mi pali e ni.
I never did that.;tenpo pini ala la mi pali e ni.
I never do that.;tenpo ala la mi pali e ni.
I regret doing that.;mi pali e ni. tan ni la mi pilin ike.
Nobody does that anymore.;jan ala li awen pali e ni.
What did that accomplish?;ni li pali e seme pona?
Tom definitely does that.;ken pi suli ale la jan Ton li pali e ni.
Tom does that sometimes.;tenpo mute la jan Ton li pali e ni.
What does that matter?;ni li suli tan seme?
Thanks for doing that.;pona tawa sina tan pali sina.
When does that start?;ona li open lon tenpo seme?
Tom would do that.;jan Ton li ken pali e ni.
Does that feel right?;pilin ni li pona tawa sina anu seme?
What does that do?;ni li pali e seme?
They do that sometimes.;ona li pali e ni lon tenpo.
Does that sound familiar?;sina sona ala sona e ni?
Does that really matter?;ni li suli a anu seme?
Does that work?;ni li pakala ala anu seme?
Did that hurt?;ni li pana e pilin pakala anu seme?
Did that work?;ni li kama anu seme?
Where could you do that?;sina ken pali e ni lon seme?
Tom is still doing that.;jan Ton li awen pali e ni.
Where should we do that?;mi o pali e ni lon seme?
Where could Tom do that?;jan Ton li ken pali e ni lon seme?
Tom just kept doing that.;jan Ton li awen pali e ni.
Tom should do that today.;tenpo suno ni la jan Ton o pali e ni.
Tom struggled to do that.;pali ni li ike tawa jan Ton.
Tom very seldom does that.;tenpo pi mute lili la jan Ton li pali e ni.
Tom will do that sometime.;tenpo mute la jan Ton li pali e ni.
Can Tom do that himself?;jan Ton pi wan taso li ken pali e ni anu seme?
Would Tom ever do that?;ken ni li lon anu seme: jan Ton li pali e ni?
Did Tom do that himself?;jan Ton pi wan taso li pali e ni anu seme?
Can you still do that?;sina awen ken pali e ni anu seme?
Tom is doing that again.;jan Ton li pali e ni lon tenpo sin.
Tom is doing that wrong.;jan Ton li pali ike e ni.
Did Tom do that recently?;jan Ton li pali e ni lon tenpo pini poka anu seme?
Doing that is too risky.;jan li pali e ni, la ken pi Ike kama li suli ike.
Doing that will be easy.;jan li ken pali e ni kepeken wawa lili.
Doing that will be hard.;tawa pali ni la ike li lon.
I can't forget this.;mi ken ala weka e ni.
Does that mean yes?;"kon pi ijo ni li ""lon"" anu seme?"
Should I do that?;mi o pali e ni anu seme?
Does that feel good?;pilin ni li pona tawa sina anu seme?
Does that feel better?;ni li pana e pilin pi pona mute anu seme?
Does that window open?;lupa suno ni li ken kama open anu seme?
Does that even work?;ni li pakala ala anu seme?
Does that trouble you?;ni li ike tawa sina anu seme?
I still do that.;mi awen pali e ni.
Does that sound convincing?;tawa kute la ni li ante e nasin jan anu seme?
Does that sound convincing?;tawa kute la ni li ante e wile jan anu seme?
Almost everybody does that.;jan pi ale lili li pali e ni.
Tom denies doing that.;jan Ton li toki e ni: ona li pali ala e ni.
Tom definitely did that.;ken pi suli ale la jan Ton li pali e ni.
They stopped doing that.;ona li awen ala pali e ni.
They do that everywhere.;jan li pali sama ni lon ale.
Nobody here does that.;jan ala li pali e ni lon ni.
Does that sound weird?;ni li nasa tawa kute anu seme?
Why does that matter?;ni li suli tan seme?
Tom did that himself.;jan Ton taso li pali e ni.
Tom never did that.;tenpo ala la jan Ton li pali e ni.
Tom did that today.;tenpo suno ni la jan Ton li pali e ni.
Should Tom do that?;jan Ton o pali e ni anu seme?
Tom regrets doing that.;jan Ton li pilin ike tan pali ona.
Did that surprise you?;ni li ijo sin nasa tawa anu seme?
He doesn't obey his parents.;ona li kute ala e mama ona.
He isn't hungry.;ona li wile ala moku.
He isn't perfect.;ona li pona ale ala.
He isn't running.;ona li tawa wawa ala kepeken noka.
He isn't home.;ona li lon ala tomo.
He isn't handsome.;ona li pona lukin ala.
No, he isn't.;ala. ona li ni ala.
He isn't himself.;ona li sama ala ona.
He isn't ugly.;ona li ike ala tawa lukin.
He isn't lost.;ona li lon seme? ona li awen a sona e ni.
He isn't lazy.;ona li wile pali.
He isn't mean.;ona li toki utala ala tawa jan ante.
He isn't nice.;ona li toki pona ala tawa jan ante.
He isn't nuts.;ona li nasa ala.
He isn't rude.;ona li toki pi utala ala.
He isn't safe.;ijo ala li awen e ona.
He isn't angry.;ona li pilin utala ala.
He isn't armed.;ona li jo ala e ilo utala.
He isn't crazy.;ona li nasa ala.
He isn't cruel.;ona li ike ala.
He isn't dying.;ona li kama ala moli lon tenpo ni.
He isn't funny.;ona li musi ala.
He isn't fussy.;ona li pali pi pakala ala.
He isn't going.;ona li tawa ala.
He isn't happy.;ona li pilin pona ala.
He isn't smart.;ona li sona ala.
He isn't there.;ona li lon ala ni.
He isn't timid.;ona li jan pi pilin akesi ala.
He isn't tired.;ona li pilin lape ala.
He isn't tough.;ona li wawa ala.
She isn't married.;ona li jo ala e jan olin.
She isn't running.;ona li tawa wawa ala kepeken noka.
She isn't picky.;ale li pona tawa ona.
She isn't there.;ona li lon ala.
She isn't young.;meli li jo e sike suno pi lili ala.
She isn't perfect.;ona li pona ale ala.
She isn't pregnant.;jan lili kama li lon ala insa ona.
She isn't joking.;ona li musi ala.
She isn't eating.;ona li moku ala.
She isn't sad.;ona li pilin ike ala.
She isn't herself.;ona li sama ala ona sama.
She isn't hungry.;ona li wile ala moku.
She isn't afraid of snakes.;akesi linja li akesi ala tawa ona.
She isn't quite right.;ona li toki lon pi ale ala.
She isn't a good cook.;ona li sona ala seli pona e moku.
She isn't afraid of death.;ona li pilin akesi ala tan moli.
She isn't answering her phone.;ona li kepeken ala ilo toki ona.
She isn't what you think.;ona li ni ala: sina sitelen insa e ona.
She isn't surprised at all.;ni li ijo sin nasa pi ala ale tawa ona.
Mary said she isn't pregnant.;jan Mewi li toki e ni: insa ona la jan lili li lon ala.
Mary said she isn't mad.;jan Mewi li toki e ni: ona li pilin utala ala.
Mary says she isn't lazy.;jan Mewi li toki e ni: ona li wile ala pali ala.
Mary said she isn't thirsty.;jan Mewi li toki e ni: ona li wile ala moku e telo.
She isn't really enjoying herself.;ona li musi ala.
She isn't in her bedroom.;ona li lon ala tomo lape ona.
She isn't in her office.;ona li lon ala tomo pali ona.
She isn't in her room.;ona li lon ala tomo lape ona.
She isn't religious, is she?;ona li jan ala pi nasin sewi anu seme?
She says she isn't worried.;ona li toki e ni: mi pilin ike ala.
She says she isn't thirsty.;ona li toki e ni: ona li wile ala moku e telo.
She isn't fighting, is she?;ona li utala ala anu seme?
She says she isn't sleepy.;ona li toki e ni: ona li wile ala lape.
She says she isn't hungry.;ona li toki e ni: ona li wile ala moku.
She said she isn't sure.;ona li toki e ni: ona li sona wawa ala.
She said she isn't sick.;ona li toki e ni: sijelo ona li ike ala.
She's really smart, isn't she?;ona li sona a anu seme?
She is very pretty, isn't she?;ona li pona mute tawa lukin anu seme?
She's at work, isn't she?;ona li lon tomo pali anu seme?
She's very pretty, isn't she?;ona li pona mute tawa lukin anu seme?
She really is submissive, isn't she?;ona li anpa a anu seme?
She's unpleasant, isn't she?;ona li ike tawa jan anu seme?
She's unsociable, isn't she?;ona li ike tawa jan anu seme?
She's unfriendly, isn't she?;ona li pona ala tawa jan anu seme?
She's successful, isn't she?;ona li suli anu seme?
She's prejudiced, isn't she?;kulupu ante li ike tawa ona anu seme?
She's photogenic, isn't she?;tawa sina la ona li pona tawa sitelen suno anu seme?
She's persuasive, isn't she?;ni li lon anu seme: ona li ken ante e wile pi jan ante?
She's passionate, isn't she?;pilin ona li wawa anu seme?
I don't want Tom to touch me.;mi wile ala e ni: jan Ton li luka e mi.
John died in the same bed he was born.;jan Ton li kama moli lon supa lape sama ni: ona li kama lon ona.
We don't have enough friends.;mi jo ala e jan pona pi mute pona.
That's a spice.;ona li namako.
I'm entirely alone.;mi wan ale.
You're crazy.;sina jan nasa.
I'm poor.;mi mani ala.
I'm a humble guy.;mi jan anpa.
It's finished!;ijo li pini!
The cat's cold.;soweli li lete.
Make some music.;o kalama musi.
That's unnecessary!;ona li ike!
Wait a sec.;o awen!
Everything's disgusting.;ale li jaki.
The fruit's round.;kili li sike.
You don't love.;sina olin ala.
I'm plenty strong!;mi wawa mute!
You did what to it?;sina seme e ona?
All things are numbers.;ale li nanpa.
What did I do?;mi pali e seme?
That's my pet.;ni li soweli mi.
The lady left.;meli li tawa weka!
I see the light.;mi lukin e suno.
That's definitely the case.;ni kin li lon.
I messed up the work.;mi pakala e pali.
I'm going to fight you.;mi utala e sina.
Are you a parent?;sina mama ala mama?
When'll the moon be up?;tenpo mun li seme?
What language is Esperanto?;toki Epelanto li seme?
Talk, dad!;mama mije, o toki!
You should leave.;o tawa weka!
Let life be as beautiful as summer flowers. And death as beautiful as autumn leaves.;lon jan o pona sama kasi kule lon tenpo seli. moli o pona sama kasi lon pini pi tenpo seli.
My name is Marie. What's yours?;nimi mi li Mewi. nimi sina li seme?
My name is Mary. What's yours?;nimi mi li Mewi. nimi sina li seme?
I'm glad you were there.;mi pilin pona tan ni: sina lon.
Can I do that?;mi ken pali e ni anu seme?
Does that surprise you?;ni li ijo sin nasa tawa sina anu seme?
Let me get my hat.;o awen tawa ni: mi kama jo e len lawa mi.
He goes to kindergarten.;ona li tawa tomo pi jan lili.
Emily goes to school.;jan Emili li tawa tomo sona.
He goes to school.;ona li tawa tomo sona.
Tom goes to school.;jan Ton li tawa tomo sona.
He goes to university.;ona li tawa tomo sona pi jan suli.
Tom goes to kindergarten.;jan Ton li tawa tomo pi jan lili.
John goes to school.;jan Ton li tawa tomo sona.
Sami goes to counseling.;jan Sami li tawa jan sona pi pona pilin.
Tom goes to church.;jan Ton li tawa tomo sewi.
Tom goes to Germany.;jan Ton li tawa ma Tosi.
Tom goes to the market.;jan Ton li tawa esun.
Try and calm down.;o lukin pilin utala ala.
Go ahead and talk.;o toki.
Stay quiet and rest.;o toki ala, o lape.
Study on and on!;o awen kama sona!
Try and do it.;o lukin pali e ni.
We laughed and laughed.;mi mu mute pi pilin musi.
I waited and waited.;mi awen mute.
Name and address, please.;tomo sina li lon seme?
He cried and cried.;ona li awen pana e telo lukin.
For health and pleasure!;sijelo pona, musi pona!
John goes to school.;jan Jon li tawa tomo sona.
He goes to university.;ona li tawa tomo sona sewi.
I helped Tom weed the garden.;mi pana e pona tawa jan Ton. mi en ona li weka e kasi ike lon ma kasi ona.
I was born on a ship.;mi kama lon ale lon tomo tawa telo.
We left together.;mi tawa weka lon kulupu.
Why's Tom not here?;jan Ton li lon ala ni tan seme?
I used to write a lot.;tenpo pini la mi sitelen mute.
I used to paint a bunch.;tenpo pini la mi sitelen mute.
Tom was looking to find a workplace with a good salary.;jan Ton li lukin jo e tomo pali ni: ona li pana e mani pi mute pona.
Why did you stop talking to me?;tan seme la sina awen ala toki tawa mi?
Why didn't you carry on talking to me?;tan seme la sina awen ala toki tawa mi?
I'm on the lookout for you.;mi lukin tawa sina.
Why can't you howl along with a pack of wolves?;tan seme la sina ken ala mu lon kulupu pi soweli wawa?
Where did you get this statement from?;jan seme li toki e ni?
Where did you get this statement from?;seme la sina kama jo e toki wawa ni?
She's photogenic, isn't she?;ona li pona lukin lon sitelen anu seme?
Let us not forget that Toki Pona is a language of extremely primitive people who are neither inclined nor even able to think accurately and elegantly.;mi o awen sona e ni: toki pona li toki pi jan pi pona mute. jan ni li wile ala li ken ala toki insa lon nasin pona.
I don't need to leave.;mi wile ala tawa weka.
We just bought a new house.;tenpo lili pini la mi esun e tomo sin.
I know exactly where I left my keys.;mi awen e ilo open mi lon seme? mi sona pona e ni.
I wanted to be able to read minds.;mi wile ken lukin e sitelen lawa jan.
She told me that she intended to go to Boston with him.;ona meli li toki e ni tawa ona mije: ona meli li wile tawa ma tomo Pasen lon poka pi ona mije.
Maybe Tom saw something he shouldn't have.;ken la jan Ton li lukin e ijo: ona o lukin ala e ona.
A fish rots from the head down.;nanpa wan la kala li kama jaki lon lawa.
Do you think Tom would like to eat with us?;sina pilin e ni anu seme: jan Ton li wile moku lon poka mi?
Tom works eight hours a day, five days a week.;jan Ton li pali lon tenpo lili luka tu wan lon tenpo suno, lon tenpo suno luka lon sike esun.
There's something I have to do.;mi wile pali e ijo.
I avoid reading the news.;mi lukin e sitelen pi sona sin, la ni li pona ala tawa mi.
He doesn't know where I live.;mi awen lon seme? ona li sona ala.
Beauty favors love.;pona lukin li pana e pona tawa olin.
I remember Tom.;mi awen sona e jan Ton.
Tom remembered everything.;jan Ton li awen sona e ale.
I remember them.;mi awen sona e ona mute.
Try to remember.;o lukin awen sona.
Remember your words!;o awen sona e nimi sina!
I remember the letter.;mi awen sona e lipu toki.
It was cold, so we lit a fire.;lete li lon. tan ni la mi pali e seli.
She was very excited.;ona li pilin wawa mute.
Stop talking, please.;o awen ala toki.
